# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.872318478179133,2.884603412861366,2.8993861328436172,-1.2137749039424313,2.313924833587446,-3.0000000000000213,0.012255898449732286,0.0,1.6203614710254928,0.0
 0.8775864322132966,2.8967487479385507,2.899130613326889,-1.2052389141943392,2.298120971484955,-3.0,0.012317689520421947,0.0,1.6174466676898605,0.0
 0.8828832913296987,2.908876840148754,2.8988772708739274,-1.196671527067292,2.2822303941357487,-3.000000000000021,0.012386313626461934,0.0,1.6152493508254606,0.0
 0.8882089630788242,2.9209861021377654,2.8986261406144607,-1.1880692392318073,2.266253378888372,-2.999999999999979,0.0124618993625458,0.0,1.6137666576909782,0.0
 0.8935633557139728,2.9330749465513746,2.8983772576782147,-1.1794284989250186,2.250190200982926,-3.000000000000021,0.012544587282851372,0.0,1.6129968051315422,0.0
 0.8989463781810523,2.9451417860353706,2.8981306571949164,-1.170745700883668,2.234041133581688,-3.0,0.012634533173223408,0.0,1.6129390833380222,0.0
 0.9043579401084483,2.9571850332355427,2.897886374294292,-1.162017181149067,2.2178064477995,-2.999999999999959,0.012731905682695254,0.0,1.6135938610146516,0.0
 0.9097979517969647,2.9692031007976807,2.89764444410607,-1.153239211684629,2.201486412733951,-2.9999999999999796,0.012836891491105212,0.0,1.6149625879300267,0.0
 0.9152663242098233,2.9811944013675724,2.8974049017599763,-1.1444079948209935,2.185081295495375,-2.9999999999999796,0.012949691094152086,0.0,1.6170478058830846,0.0
 0.9207629689627226,2.993157347591008,2.897167782385737,-1.135519657483599,2.1685913612366776,-2.9999999999999596,0.013070522122595183,0.0,1.619853166291749,0.0
 0.9262877983139377,3.0050903521137773,2.8969331211130807,-1.1265702451658117,2.1520168731830323,-3.0,0.013199620787920606,0.0,1.6233834321157536,0.0
 0.9318407251544619,3.016991827581669,2.896700953071733,-1.1175557157331537,2.1353580926614595,-3.00000000000002,0.013337240859481167,0.0,1.6276445128853911,0.0
 0.9374216629981771,3.0288601866404723,2.896471313391421,-1.1084719328750763,2.118615279130314,-2.99999999999998,0.013483656394658967,0.0,1.6326434811066115,0.0
 0.9430305259720434,3.040693841935976,2.8962442372018717,-1.0993146593043732,2.101788690208715,-3.00000000000002,0.013639162000523366,0.0,1.6383885953206254,0.0
 0.9486672288063028,3.052491206113971,2.8960197596328117,-1.0900795496655111,2.084878581705937,-2.9999999999999605,0.013804073744740922,0.0,1.6448893431690936,0.0
 0.954331686824679,3.0642506918202455,2.895797915813968,-1.0807621430362555,2.0678852076508085,-3.0000000000000195,0.0139787307093212,0.0,1.6521564653668706,0.0
 0.9600238159345719,3.075970711700588,2.8955787408750684,-1.071357855125643,2.0508088203211297,-3.0000000000000195,0.014163497179359996,0.0,1.6602020023813078,0.0
 0.9657435326172307,3.0876496784007896,2.895362269945838,-1.0618619700360392,2.0336496702731535,-2.9999999999999614,0.014358764238181554,0.0,1.6690393423222638,0.0
 0.9714907539178913,3.0992860045666384,2.8951485381560054,-1.052269631576204,2.0164080063711713,-3.0000000000000386,0.014564949568830504,0.0,1.6786832607585804,0.0
 0.9772653974358729,3.110878102843924,2.894937580635296,-1.04257583416572,1.9990840758172261,-3.0000000000000577,0.014782499749000142,0.0,1.6891499903339644,0.0
 0.9830673813146134,3.1224243858784355,2.8947294325134374,-1.032775413153028,1.9816781241810046,-3.000000000000038,0.015011896201589181,0.0,1.7004572694869478,0.0
 0.9888966242316332,3.133923266315962,2.8945241289201564,-1.0228630346591763,1.9641903954299451,-3.000000000000019,0.015253651477559712,0.0,1.7126244192248863,0.0
 0.9947530453884118,3.145373156802293,2.89432170498518,-1.012833184776812,1.9466211319596092,-3.0,0.01550831590029927,0.0,1.7256724116910307,0.0
 1.000636564500159,3.1567724699832183,2.894122195838235,-1.002680158162013,1.9289705746243675,-3.0000000000000564,0.015776477001664624,0.0,1.7396239566179863,0.0
 1.0065471017854655,3.168119618504526,2.8939256366090476,-0.9923980459040099,1.911238962768448,-2.9999999999999623,0.0160587656319352,0.0,1.7545035855244393,0.0
 1.0124845779558145,3.179413015012007,2.8937320624273455,-0.9819807226741667,1.8934265342574013,-2.9999999999999627,0.01635585672119928,0.0,1.77033775166538,0.0
 1.0184489142049302,3.190651072151449,2.8935415084228553,-0.9714218330487309,1.875533525510054,-3.0,0.016668473115796136,0.0,1.7871549377195075,0.0
 1.0244400321979485,3.2018322025686428,2.8933540097253045,-0.9607147769450479,1.857560171530999,-3.0,0.016997391246650756,0.0,1.8049857663932265,0.0
 1.0304578540603782,3.2129548189093766,2.8931696014644186,-0.9498526941386725,1.83950670594371,-3.000000000000037,0.017343441559563362,0.0,1.8238631378859862,0.0
 1.0365023023668338,3.2240173338194396,2.8929883187699255,-0.9388284476836706,1.8213733610243428,-3.000000000000037,0.01770751438038753,0.0,1.8438223531316726,0.0
 1.0425733001295112,3.2350181599446213,2.8928101967715514,-0.9276346063030337,1.8031603677363106,-3.0,0.01809056875610504,0.0,1.8649012788998938,0.0
 1.0486707707863725,3.245955709930711,2.892635270599024,-0.9162634254769985,1.7848679557657268,-3.0,0.01849362973900017,0.0,1.8871405008812205,0.0
 1.0547946381890125,3.2568283964234985,2.8924635753820693,-0.9047068272794502,1.7664963535578064,-3.0000000000000364,0.018917802136673212,0.0,1.9105835119593568,0.0
 1.060944826590169,3.2676346320687726,2.8922951462504147,-0.8929563787247569,1.748045788354337,-2.999999999999964,0.019364271587644123,0.0,1.9352769004780008,0.0
